Title,Category,Url,Image,Author,Description,Date,Page,label
berita foto dina budi ari serahkan santunan sivita kominfo,Berita Kominfo,https://www.kominfo.go.id/content/detail/55745/berita-foto-ibu-dina-budi-arie-serahkan-santunan-untuk-sivitas-kominfo/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-hoaks-misinformasi-disinformasi-lumpur-gas-IKN%20_0.jpg,Viska,jakarta pusat kominfo dina budi ari menyerahkan santunan rangka menyambut raya idul fitri h sivita kementerian komunikasi informatika kantor kementerian kominfo jakarta pusat rabu penyerahan santunan paket sembako membantu petuga kebersihan penjaga keamanan lingkungan kementerian kominfo,04-2024,6,1
serpihan logam makanan bayi,Berita Kominfo,https://www.kominfo.go.id/content/detail/55732/serpihan-logam-dalam-makanan-bayi-awas-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-menteri-budi-arie-serah-santunan-sivitas-MD-6.jpeg,srii003,jakarta pusat kominfo beredar kontren unggahan video media sosial tiktok percobaan sereal dimasukan plastik konon magnet kuat menangkap partikel logam video beredar narasi makanan bayi mengandung logam hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta rricoid ketua presidium mafindo septiaji eko video viral informasi menurutnya makanan bayi serealser diproduksi zat besi kandungan besi kandungan aman dikonsumsi anak laporan harian isu disinformasi didentifikasi tim ai kementerian kominfo selasa,04-2024,6,1
bi layani tukar uang,Berita Kominfo,https://www.kominfo.go.id/content/detail/55717/se-bi-tak-layani-tukar-uang-baru-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-serpihan-logam-dalam-makanan-bayi_0.jpg,doni003,jakarta pusat kominfo beredar konten unggahan berisi surat media sosial facebook konon surat diklaim bank indonesia nomor dpudlksrtb tanggal januari isinya bi melayani penukaran uang hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta klaim fakta terverifikasi kepala departemen pengelolaan uang bank indonesia marlinson hakim surat bank indonesia no dpudlksrtb tanggal januari permintaan proyeksi penarikan uang rupiah menjelang raya fitri bank indonesia bi uang diedarkan period ramadan idulfitri uang layak edar ule kondisi total uang disiapkan bi senilai rp triliun laporan harian isu misinformasi disinformasi diidentifikasi tim ai kementerian kominfo senin,04-2024,6,1
banjir bandang bikin pemukiman warga tangerang jebol,Berita Kominfo,https://www.kominfo.go.id/content/detail/55690/awas-hoaks-banjir-bandang-bikin-pemukiman-warga-tangerang-jebol/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tangerang-diterjang-banjir-bandang-hingga-pemukiman-warga-jebol_0.jpg,doni003,jakarta pusat kominfo beredar konten video platform youtub bencana banjir bandang melanda wilayah tangerang banten berdampak kerusakan pemukiman warga hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta turnbackhoaxid klaim faktanya video narat membaca ulang artikel milik antaranewscom berjudul kepala keluarga terdampak banjir tangerang artikel memberitakan kondisi kepala keluarga kabupaten tangerang kota tangerang selatan terdampak banjir maret ketinggian air beragam sd sentimet akibat intensita hujan artikel diterbitkan warga memilih bertahan rumah masingmas laporan harian isu disinformasi misinformasi diidentifikasi tim ai kementerian kominfo minggu,03-2024,7,1
detikdetik jembatan suramadu ambruk,Berita Kominfo,https://www.kominfo.go.id/content/detail/55663/detik-detik-jembatan-suramadu-ambruk-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tangerang-diterjang-banjir-bandang-hingga-pemukiman-warga-jebol_0.jpg,srii003,jakarta pusat kominfo beredar video media sosial tiktok isi informasi apal kargo menabrak jembatan surabaya madura suramadu konon video narasi detikdetik jembatan suramadu ambruk separah mw mudik faktanya klaim jembatan suramadu ambruk ditabrak kapal kargo hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta videokompascom video beredar jembatan suramadu jembatan baltimor amerika serikat as selasa maret laporan harian isu disinformasi didentifikasi tim ai kementerian kominfo sabtu,03-2024,7,1
pemerintah tambahan bpnt tahap,Berita Kominfo,https://www.kominfo.go.id/content/detail/55652/awas-hoaks-pemerintah-akan-berikan-tambahan-bpnt-tahap-2/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-detik-detik-jembatan-suramadu-ambruk_0.jpg,doni003,jakarta pusat kominfo beredar konten informasi media sosial facebook pemberian tambahan bantuan pangan non tunai bpnt tahap rp ribu pemerintah konon pengumuman pendaftaran tautan disediakan bata april hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta tautan pendaftaran disediakan unggahan mengarah situ resmi kementerian sosial republik indonesia kemenso ri lembaga resmi penyalur bpnt kemenso ri klarifikasi akun instagram resmi kemensosri tautan terkait pendaftaran pencairan bantuan sosial masyarakat statu penerima bpnt pengecekan mudah laman resmi kementerian sosial cekbansoskemensosgoid laporan harian isu disinformasi misinformasi diidentifikasi tim ai kementerian kominfo jumat,03-2024,7,1
berdayakan perempuan pelaku umkm dwp kominfo gelar bazar ramadan,Berita Kominfo,https://www.kominfo.go.id/content/detail/55565/berdayakan-perempuan-pelaku-umkm-dwp-kominfo-gelar-bazar-ramadan-2024/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-hoaks-misinformasi-disinformasi-tambahan-bnpt-400ribu_0.jpg,Viska,jakarta pusat kominfo kementerian komunikasi informatika mendorong perempuan berdaya era digit dewan penasihat dharma wanita persatuan dwp kementerian kominfo siti murtiningsih upaya salah satunya menggelar bazar ramadan melibatkan perempuan pelaku usaha mikro menengah umkm bicara perempuan umkm kominfo berperan membantu perempuan memiliki kemampuan sumber daya membantu keluarga acara ikhtiar membantu kelompokkelompok membuka bazar ramadan dwp kominfo kantor kementerian kominfo jakarta pusat kami bazar ramadhan dwp kementerian kominfo diikuti perempuan pelaku umkm makanan pakaian kebutuhan rumah tangga dewan penasihat dwp kementerian kominfo bentuk keberhasilan kerja kementerian kominfo mitra keberhasilan kominfo mitra hargaharga barangbarang dijual relatif harga standar alhamdulillah apresiasi temanteman keluarga kominfo bazar ramadan dwp kominfo diikuti pelaku usaha umkm wilayah indonesia timur siti murtiningsih indonesia kaya sumberdaya masingmas representasi kearifan lokal daerahnya difasilitasi kominfo pemahaman daerah memiliki kekayaan modal sosial masingmas contohnya indonesia timur minyak sereh madu asli teh dedaunan daunnya tumbuh tanah sambutan pembukaan bazar dewan penasihat dwp kementerian kominfo terima kasih penguru dwp kementerian kominfo memprakarsai kegiatan siti murtiningsih mengapresiasi antusiasm sivita kementerian kominfo bazar ramadan dwp kominfo alhamdulillah mengunjungi stand makanan langsung lude gitu pakaian preorder habi persediaannya dewan penasihat dwp kementerian kominfo berharap kegiatan bentuk dorongan membantu daerah mengoptimalkan sumberdaya masingmas putu acaraacara kominfo memiliki peran sentral membantu daerahdaerah tertingg bangkit sumberdaya,03-2024,7,1
video tip ketahui tingkat kejantanan pria,Berita Kominfo,https://www.kominfo.go.id/content/detail/55554/awas-hoaks-video-tips-ketahui-tingkat-kejantanan-pria/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-dewan-penasihat-bazar-siti-murtiningsih-ramadan-md-1.jpg,doni003,jakarta pusat kominfo beredar konten unggahan video media sosial facebook berisi klaim tingkat kejantanan pria hormon kesuburan pria sabit lunula kuku pria konon video pria jantan memiliki hormon kesuburan lunula jari tangan jari hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta klaim video fakta terverifikasi laporan ilansir tempoco pengajar prodi dokter spesiali androlog fakulta kedokteran universita airlangga surabaya agustinu penelitian hubungan lunula hormon reproduksi pria testosteron stimulan folikel fsh lutein lh prolaktin dilansir cdnsciencepubcom canadian journal of physiolog and pharmacolog menerbitkan jurnal penurunan testosteron terkait usia dideteksi kuku pria mengukurnya alat enzym immuno assay eia mendeteksi mengukur zat reaksi imunolog lunula kuku laporan harian isu disinformasi misinformasi diidentifikasi tim ai kemenerian kominfo senin,03-2024,7,1
media center world water forum tampung seribu jurnali,Berita Kominfo,https://www.kominfo.go.id/content/detail/55549/media-center-world-water-forum-2024-mampu-tampung-seribu-jurnalis/0/berita_satker,https://web.kominfo.go.id/sites/default/files/Kominfo_3311.jpg,srii003,jakarta pusat kominfo kementerian komunikasi informatika media center world water forum bali nusa convent center bndcc nusa provinsi bali direktur jender informasi komunikasi publik usman kansong meyatakan fasilita jurnali nasion negeri menampung seribu orang media center world water forum bndcc kapasita jurnali registrasi sebulan jurnali dibuka april seminggu acara mendampingi menkominfo budi ari setiadi menerima kunjungan presiden world water council loic fauchon kantor kementerian kominfo jakarta pusat senin dirjen usman kansong jurnali media registrasi menerima undangan dikirim panitia world water forum temanteman media registrasi undangan akreditasi imbuhnya dirjen ikp kementerian kominfo media center memiliki fasilita penunjang kerja jurnali peliput world water forum aks internet cepat wifi disediakan penyelenggara layanan telekomunikasi selul nasion dirjen usman kansong penyediaan fasilita infrastruktur telekomunikasi bali jurnali peserta delegasi wwf dinilai tantangan bndcc memiliki segudang pengalaman penyelenggaraan event internasion provid internet wwf oper kominfo mengkonsolidasikan bali infrastrukturnya mantap dirjen usman kansong berdasarkan data kementerian pekerjaan perumahan rakyat pupr forum internasion diprediksi dihadiri orang pesertanya delegasi negara perguruan civil societi organ cso world water forum bali dihadiri orang perkiraan kementerian pupr delegasi bawa expert membawa solusi menyelesaikan air dunia kepala negara diundang tingkat menteri negara,03-2024,8,1
apresiasi aksi bakso dwp sekjen kominfo bukti nyata kebersamaan,Berita Kominfo,https://www.kominfo.go.id/content/detail/55540/apresiasi-aksi-baksos-dwp-sekjen-kominfo-bukti-nyata-kebersamaan/0/berita_satker,https://web.kominfo.go.id/sites/default/files/Kominfo_3311.jpg,Erbi,jakarta pusat kominfo dharma wanita persatuan dwp kementerian komunikasi informatika menggelar bakti sosial pemberian sembako santunan anak yatim sekretari jender kementerian kominfo mira tayyiba mengapresiasi kegiatan tahunan dwp kementerian kominfo pemberian bantuan sosial memeriahkan suci ramadan bukti nyata semangat kebersamaan kepedulian tanggung sosial senantiasa dipupuk dijaga acara bakti sosial dwp kementerian kominfo jakarta pusat senin sekjen mira tayyiba mengapresiasi dedikasi komitmen dwp kementerian kominfo ditunjukan menggerakan kegiatan sosial rangkaian kegiatan bakti sosial santunan anak yatim buka puasa bazar ramadhan berharap dwp kemenkominfo manfaat sebesarbesarnya seluasluasnya masyarakat keluarga kementerian kominfo sekjen kementerian kominfo dwp wadah forum silaturahmi pengembangan penggerak melaksanakan programprogram sosial masyarakat sekjen mira tayyiba dwp kominfo memperkuat kolaborasi sinergi salah satunya bentuk kegiatan bakti sosial dilaksanakan menebar kebaikan meningkatkan kepedulian sosial masyarakat lua sekjen kementerian kominfo tindakan manfaat tindakan kebaikan apapun siasia selamat melaksanakan rangkaian kegiatan bakti sosial ramadhan hijriah semangat menjalankan ibadah puasa acara hadir kepala biro sekretariat jender kementerian kominfo sensilau dore kepala biro huma setjen kementerian kominfo rhina anita ketua dwp kementerian kominfo ilma nugrahani ismail anggota dwp kementerian kominfo,03-2024,8,1
bakso santunan anak yatim ketua dwp kominfo ingatkan sedekah,Berita Kominfo,https://www.kominfo.go.id/content/detail/55538/baksos-dan-santunan-anak-yatim-ketua-dwp-kominfo-ingatkan-soal-sedekah/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-baksos-dwp-md-2.jpeg,Erbi,jakarta pusat kominfo ketua dharma wanita persatuan dwp kementerian komunikasi informatika ilma nugrahani ismail sedekah menjalankan ibadah ramadan riwayat ana sahabat rasulullah sedekah utama rasulullah bersedakah ramadhan acara bakti sosial dwp kementerian kominfo jakarta pusat senin ilma nugrahani ismail sedekah shodaqoh beras shidiq kebenaran menurutnya sedekah harta nonharta dikeluarkan badan usaha zakat kemaslahatan sedekah amalan dicintai allah swt kutib ayat alquran albaqarah ayat menampakan sedekahmu menyembunyikannya orangorang fakir menyembunyikan sedekah bagimu allah menghapuskan sebagiankesalahankesalahanmu allah kerjakan ketua dwp kementerian kominfo sedekah dianjurkan lapang sempit menurutnya lapang disarankan sempit penuh ikhla berharap pujian balasan kecuali allah swt insyaallah pungkasnya dimuliakan dirahmati dianjurkan memperbanyak sedekah ketua panitia bakso santunan anak yatim dwp kementerian kominfo ilma nugrahani ismail kegiatan bakti sosial santunan bazar kegiatan rutin tahunan dwp kementerian kominfo kegiatan bakti sosial pemberian paket sembako pegawai lingkungan kementerian kominfo satuan pengaman petuga kebersihan peramusaji paket sumber dana bantuan sosial diperoleh ka dwp kementerian kominfo penjualan barang layak pakai penyewaan lapak bazar ramadhan diadakan tanggal sd maret pemberian sembako dilaksanakan pemberian santunan anak yatim orang anak paket kesehatan alat mandi handuk aneka snack susu uang rp masingmas anak acara hadir sekretari jender kementerian kominfo mira tayyiba kepala biro sekretariat jender kementerian kominfo sensilau dore kepala biro huma setjen kementerian kominfo rhina anita anggota dwp kementerian kominfo,03-2024,8,1
kominfo tuntaskan gangguan sfr bt telkom ngada,Berita Kominfo,https://www.kominfo.go.id/content/detail/55536/kominfo-tuntaskan-gangguan-sfr-bts-telkom-ngada/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-baksos-dwp-md-1.jpeg,mth,kupang kominfo direktiorat jender sumber daya perangkat po informasi kementerian komunikasi informatika menyelesaikan gangguan spektrum frekuensi radio sfr frekuensi radio microwav link mhz kepala balai monitor sfr kela i kupang ditjen sdppi kementerian kominfo mujiyo frekuensi perangkat telekomunikasi selul pt telkom indonesia tower bt site bjw marunggela kecamatan riung barat kabupaten ngada nusa tenggara timur berdasar surat aduan interferensi radio bjw bjw q mengirimkan tim selesai penanganan tanggal maret kemarin kantor balmon sfr kela i kupang senin kabalmon mujiyo memantau lapangan tim balmon kupang analisi administrasi perizinan pttelkom indonesia memiliki izin stasiun radio isr perangkatnya dilengkapi sertifikat tim melacak sumber gangguan tower bt site bjw marunggela kecamatan riung barat kabalmon sfr kela i kupang hasil monitor frekuensi radio perangkat spa keysight na antenna horn ah system terbaca level penerimaan sinyal rx teridentifikasi interfer frekuensi tx mhz rx mhz level rx dbm tim balmon pelacakan mendetail menemukenali sumber gangguan menyebabkan interferensi frekuensi teridentifikasi beras perangkat dipasang tower bt tim balmon sfr kela i kupang menonaktifkan perangat telekomunikasi beroperasi sesuai paramet tekni ditetapkan isr memerintahkan menyesuaikan paramet teknisnya sesuai ditetapkan isr kabalmon mujiyo penonaktifan statu activ alarm tim balmon kupang pttelkom membenahi perangkat intern beroperasion gangguan frekuensi radio diadukan clear dinyatakan selesai mujiyo,03-2024,8,1
