Title,Category,Url,Image,Author,Description,Date,Page,label
akun whatsapp mengatasnamakan mantan gubernur jawa barat ridwan kamil,Hoaks,https://www.kominfo.go.id/content/detail/57040/hoaks-akun-whatsapp-mengatasnamakan-mantan-gubernur-jawa-barat-ridwan-kamil/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-penggalian-tol-di-jawa-timur-mengeluarkan-minyak-mentah.jpg,adhi004,beredar akun whatsapp mengatasnamakan mantan gubernur jawa barat ridwan kamil akun foto ridwan kamil foto profilnya faktanya akun whatsapp mengatasnamakan mantan gubernur jawa barat ridwan kamil akun instagram resminya ridwankamil ridwan kamil mengonfirmasi akun miliknya is mengimbau mengabaikan dihubungi akun,06-2024,8,0
gurita raksasa terdampar pantai bali,Hoaks,https://www.kominfo.go.id/content/detail/57039/hoaks-gurita-raksasa-terdampar-di-pantai-bali/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-mantan-gubernur-jawa-barat-ridwan-kamil.jpg,adhi004,beredar unggahan media sosial facebook mengeklaim seekor gurita raksasa terdampar pantai bali faktanya unggahan mengeklaim seekor gurita raksasa terdampar pantai bali dilansir kompascom gambar beredar hive moder hasil pemeriksaan probabilita gambar gurita raksasa dihasilkan artifici intellig ai mencapai persen foto hasil manipulasi perangkat kecerdasan buatan ai media pemeriksa fakta snopescom menemukan gambar konten diunggah akun instagram bestofai juni bio akun mencantumkan keterangan bereksperimen perangkat ai menghasilkan karya cerita,06-2024,8,0
hercul menteri pertahanan kabinet prabowo gibran,Hoaks,https://www.kominfo.go.id/content/detail/57038/hoaks-hercules-jadi-menteri-pertahanan-kabinet-prabowo-gibran/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gurita-raksasa-terdampar-di-pantai-bali.jpg,adhi004,beredar unggahan reel media sosial facebook mengklaim rosario de marshal diken nama hercul menteri pertahanan republik indonesia kabinet prabowo subianto gibran rakabum raka faktanya klaim unggahan reel ditelusuri hercul menteri pertahanan kabinet prabowo gibran melansir laman katadatacoid prabowo gibran membicarakan menteri pemerintahannya artikel dituliskan sekretari jender partai gerindra ahmad muzani penyusunan komposisi menteri kabinet prabowo gibran solid muzani figur amanat prabowo menduduki po kursi menteri dilansir detikcom formasi resmi kabinet diungkap pelantikan presiden terpilih oktob disimpulkan klaim hercul menteri pertahanan kabinet prabowogibran,06-2024,8,0
akun whatsapp mengatasnamakan pegawai kejaksaan negeri kabupaten hulu sungai,Hoaks,https://www.kominfo.go.id/content/detail/57037/hoaks-akun-whatsapp-mengatasnamakan-pegawai-kejaksaan-negeri-kabupaten-hulu-sungai-tengah/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-hercules-jadi-menteri-pertahanan-kabinet-prabowo-gibran.jpg,adhi004,beredar akun whatsapp mengatasnamakan salah pegawai kejaksaan negeri kejari kabupaten hulu sungai kab hst akun nomor faktanya akun whatsapp beredar modu penipuan dilansir media sosial resmi kejari kab hst kejarihst nomor modu penipuan menyalahgunakan identita salah pegawai kejari kab hst masyarakat diimbau berhatihati menanggapi menemukan mengkonfirmasi kebenarannya nomor email kejarihulusungaitengahkejaksaangoid,06-2024,8,0
imbauan mewaspadai aksi bala dendam komplotan begal sumut,Hoaks,https://www.kominfo.go.id/content/detail/57036/hoaks-imbauan-untuk-mewaspadai-aksi-balas-dendam-komplotan-begal-di-sumut/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-imbauan-waspadai-aksi-balas-dendam-komplotan-begal-sumut.jpg,Viska,beredar unggahan media sosial facebook imbauan mewaspadai aksi bala dendam kerabat geng motor daerah sumatera utara sumut imbauan diklaim imbauan huma mabe polri faktanya imbauan unggahan dilansir kompascom kepala bidang huma polda sumut komb pol hadi wahyudi imbauan beras kepolisian hadi narasi informasi menyesatkan disebarkan menakutnakuti resah masyarakat kota medan provinsi sumut terpantau kondisi aman,06-2024,9,0
menhan prabowo murka akibat korban kebijakan presiden jokowi,Hoaks,https://www.kominfo.go.id/content/detail/57035/hoaks-menhan-prabowo-murka-akibat-jadi-korban-kebijakan-presiden-jokowi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-imbauan-waspadai-aksi-balas-dendam-komplotan-begal-sumut.jpg,Viska,beredar unggahan video platform youtub mengeklaim menteri pertahanan menhan prabowo subianto murka akibat korban kebijakan presiden joko widodo jokowi thumbnail video menampilkan gambar presiden jokowi prabowo subianto gibran rakabum raka narasi kabar menggemparkan prabowo tumbal jokowi prabowo murka akibat jebak jokowi faktanya klaim unggahan video dilansir turnbackhoaxid thumbnail video ditampilkan hasil suntingan gambar digabung menonton isi video informasi mendukung klaim narasi narat video membacakan narasi termuat laman artikel tribunnewscom berjudul ukt batal muncul tapera penjelasannya dirili mei,06-2024,9,0
akun facebook mengatasnamakan setda kota palopo,Hoaks,https://www.kominfo.go.id/content/detail/57034/hoaks-akun-facebook-mengatasnamakan-setda-kota-palopo/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-menteri-prabowo-murka-korban-kebijakan-presiden-jokowi.jpg,Viska,beredar akun facebook mengatasnamakan sekretariat daerah setda kota palopo dr firmanza dp sh msi akun mengirim pesan masyarakat terkait bantuan dana pembangunan masjid musala yayasan pondok pesantren madrasah taman pendidikan alquran tpq faktanya akun facebook mengatasnamakan setda kota palopo dina komunikasi informatika diskominfo kota palopo akun instagram resminya diskominfopalopo akun facebook akun palsu mengatasnamakan dr firmanza dp sh msi mengimbau masyarakat waspada penipuan,06-2024,9,0
cina menguasai indonesia ikn,Hoaks,https://www.kominfo.go.id/content/detail/57033/hoaks-cina-menguasai-indonesia-melalui-ikn/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-atasnama-setda-palopo.jpg,Viska,beredar unggahan media sosial facebook mengeklaim cina menguasai indonesia kota nusantara ikn penguasaan cina indonesia membangun pemukiman khusu warga cina ikn faktanya klaim unggahan dilansir cekfaktatempoco rencana pembangunan pemukiman khusu warga cina ikn nasionalkontancoid agung sedayu group salah investor swasta negeri berinvestasi pengembangan ikn membangun mal hotel perkantoran agung podomoro membangun permukiman ikn kota samarinda balikpapan sisi melaporkan lippo group berinvestasi membangun rumah sakit fasilita pendidikan ikn cina membangun pemukiman khusu warga cina menguasai indonesia,06-2024,9,0
bayi provinsi sumatera barat hamil,Hoaks,https://www.kominfo.go.id/content/detail/57032/hoaks-bayi-5-bulan-di-provinsi-sumatera-barat-hamil/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-cina-menguasai-indonesia-melalui-ikn.jpg,Viska,beredar unggahan media sosial facebook mengeklaim bayi berusia mengalami kehamilan narasi disertai foto bayi perut membesar tangkapan layar tayangan berita faktanya klaim menyebut bayi berusia dinyatakan hamil dilansir kompascom tangkapan layar pemberitaan bayi identik unggahan kanal youtub offici inew diunggah oktob video bayi provinsi sumatera barat dinyatakan hamil operasi penyebab perut bayi membesar membengkak tumor budi pratama arnofyan ketua tim dokter bedah menangani bayi tumor berhasil diangkat pemeriksaan isinya,06-2024,9,0
bank dunia menuntut penghapusan sektor pertanian,Hoaks,https://www.kominfo.go.id/content/detail/57031/hoaks-bank-dunia-menuntut-penghapusan-sektor-pertanian-pada-tahun-2030/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bank-dunia-menuntut-penghapusan-sektor-pertanian-tahun-2030.jpg,Viska,beredar unggahan foto media sosial facebook mengeklaim tuntutan bank dunia pertanian narasinya bank dunia menyepakati penghapusan sektor pertanian global mengatasi krisi iklim faktanya klaim tuntutan bank dunia penghapusan sektor pertanian dilansir kompascom bank dunia mendukung sistem pangan tingkat global berkelanjutan sistem pangan dinilai menghasilkan peningkatan kehidupan pola makan terjangkau bergizi berkelanjutan dikutip usa today dikonfirmasi kekeliruan klaim rencana bank dunia sektor pertanian kategori,06-2024,10,0
gebyar undian berhadiah bank pembangunan daerah sulawesi,Hoaks,https://www.kominfo.go.id/content/detail/57024/hoaks-gebyar-undian-berhadiah-dari-bank-pembangunan-daerah-sulawesi-tengah/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bank-dunia-menuntut-penghapusan-sektor-pertanian-tahun-2030.jpg,adhi004,beredar unggahan media sosial facebook berisi informasi gebyar undian berhadiah bank pembangunan daerah bpd sulawesi sulteng faktanya dilansir cekfaktacom unggahan modu penipuan bpd sulteng akun instagram resminya banksulteng masyarakat mewaspadai penipuan berkedok undian berhadiah masyarakat diimbau mewaspadai tautan mengatasnamakan promo bank sulteng informasi pembagian hadiah informasi data rahasia pin atm sm bank mobil bank password kode otp penipuan,06-2024,10,0
akun whatsapp mengatasnamakan kepala balai litbang agama semarang h moch muhaemin sag mm,Hoaks,https://www.kominfo.go.id/content/detail/57023/hoaks-akun-whatsapp-mengatasnamakan-kepala-balai-litbang-agama-semarang-h-moch-muhaemin-sag-mm/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gebyar-undian-berhadiah-dari-bank-pembangunan-daerah-sulawesi-tengah.jpg,adhi004,beredar akun whatsapp mengatasnamakan kepala balai penelitian pengembangan litbang agama semarang h moch muhaemin sag mm akun nama foto profil h moch muhaemin sag mm faktanya akun whatsapp penipuan balai litbang agama semarang akun instagram resminya blasemarang h moch muhaemin sag mm mengonfirmasi pesan whatsapp beras oknum bertanggung menggunakannya mengimbau masyarakat berhatihati menghiraukan pesan whatsapp mengatasnamakan kepala balai litbang agama semarang,06-2024,10,0
menteri agama yaqut cholil qouma masyarakat ikhlaskan dana haji pembangunan ikn,Hoaks,https://www.kominfo.go.id/content/detail/57022/hoaks-menteri-agama-yaqut-cholil-qoumas-minta-masyarakat-ikhlaskan-dana-haji-untuk-pembangunan-ikn/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-kepala-balai-litbang-agama-semarang-h-moch-muhaemin-s-ag-mm.jpg,adhi004,beredar unggahan foto tangkapan layar mengeklaim menteri agama menag yaqut cholil qouma masyarakat mengikhlaskan dana haji pembangunan kota nusantara ikn unggahan foto menampilkan tangkapan layar artikel berjudul menag masyarakat iklaskan dana haji dipakai pemerintah ikn faktanya klaim unggahan foto dilansir kompascom unggahan foto tangkapan layar artikel hasil suntingan artikel asli termuat pikiranrakyatcom berjudul menag yaqut cholil qouma turun jabatannya buntut ucapan selamat lebaran dirili mei kepala biro huma data informasi hdi kementerian agama kemenag akhmad fauzin dana haji pembangunan ikn fitnah menyesatkan menag yaqut cholil qouma mengeluarkan pernyataan terkait penggunaan dana haji keperluan penyelenggaraan ibadah haji kewenangan menag,06-2024,10,0
undian berhadiah mengatasnamakan bank maluku malut,Hoaks,https://www.kominfo.go.id/content/detail/57021/hoaks-undian-berhadiah-mengatasnamakan-bank-maluku-malut/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-menteri-agama-yaqut-cholil-qoumas-minta-masyarakat-ikhlaskan-dana-haji-untuk-pembangunan-ikn.jpg,adhi004,beredar informasi media sosial facebook mengeklaim gebyar undian berhadiah bank maluku malut khusu pengguna layanan mobil bankingsm bank nasabah pendaftaran tautan tertera unggahan dilansir tirtoid klaim gebyar undian berhadiah tautan situ resmi bank maluku malut bank maluku malut situ resminya bankmalukumalutcoid mengumumkan informasi pendaftaran undian tersebar facebook modu penipuan informasi pribadi nomor reken data media sosial informasi resmi diumumkan situ resmi aplikasi mobil kontak langsung kantor cabang bank maluku malut,06-2024,10,0
bantuan lunasi utang bank pinjaman onlin unggah nomor reken,Hoaks,https://www.kominfo.go.id/content/detail/57005/hoaks-bantuan-lunasi-utang-bank-dan-pinjaman-online-cukup-unggah-nomor-rekening/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bantuan-lunasi-utang-bank-pinjaman-online-cukup-unggah-nomor-rekening.jpg,Viska,beredar unggahan media sosial facebook mengeklaim bantuan melunasi utang bank pinjaman onlin pinjol mengunggah nomor reken faktanya dilansir liputancom unggahan mengeklaim bantuan melunasi utang bank pinjol mengunggah nomor reken facebook salah modu pencurian data terhubung pinjaman onlin ileg berbahaya data pribadi buku tabungan nomor reken diunggah media sosial pasalnya data pribadi rawan penipuan,06-2024,11,0
menkeu sri mulyani ahok berhasil meringku orang istana negara,Hoaks,https://www.kominfo.go.id/content/detail/57004/hoaks-menkeu-sri-mulyani-dan-ahok-berhasil-meringkus-orang-besar-di-istana-negara/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bantuan-lunasi-utang-bank-pinjaman-online-cukup-unggah-nomor-rekening.jpg,Viska,beredar unggahan video platform youtub mengeklaim menteri keuangan menkeu sri mulyani basuki tjahaja purnama alia ahok berhasil meringku orang istana negara thumbnail video menampilkan gambar menkeu sri mulyani ahok pejabat narasi kabar menggemparkan ahok gegerkan publik berhasil rngku orang istana faktanya klaim unggahan video dilansir turnbackhoaxid thumbnail video ditampilkan hasil suntingan gambar digabung narat membacakan narasi termuat laman artikel financedetikcom berjudul temuan bpk laporan keuangan pemerintah sri mulyani dirili mei artikel sinarlampungco berjudul bpk ketahuan pera pejabat rp miliar pt waskita dirili mei menonton isi video informasi kredibel terkait menkeu sri mulyani ahok berhasil meringku orang istana negara klaim video beredar,06-2024,11,0
akun whatsapp mengatasnamakan wakil bupati kabupaten asahan,Hoaks,https://www.kominfo.go.id/content/detail/57003/hoaks-akun-whatsapp-mengatasnamakan-wakil-bupati-kabupaten-asahan/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-menkeu-sri-mulyani-ahok-berhasil-ringkus-orang-besar-istana.jpg,Viska,beredar akun whatsapp mengatasnamakan wakil bupati kabupaten asahan taufik zainal abidin akun nomor faktanya akun whatsapp beredar modu penipuan dilansir portalasahankabgoid nomor modu penipuan menyalahgunakan identita wakil bupati kabupaten asahan taufik zainal abidin kepala dina komunikasi informatika kadiskominfo kabupaten asahan syamsuddin pelaku penipuan bertujuan sumbangan pinjaman dana syamsuddin mengimbau masyarakat berhatihati menanggapi menemukan mengonfirmasi kebenarannya terkait,06-2024,11,0
pendaftaran program grand prize permata bank,Hoaks,https://www.kominfo.go.id/content/detail/57002/hoaks-pendaftaran-program-grand-prize-permata-bank/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-wakil-bupati-kabupaten-asahan.jpg,Viska,beredar unggahan media sosial facebook mengatasnamakan permata bank unggahan tautan pendaftaran program grand prize permata bank faktanya dilansir cekfaktacom informasi unggahan modu penipuan permata bank situ resminya permatabankcom salah kejahatan perbankan berkedok penipuan berhadiah calon korban menerima pesan whatsapp telegram panggilan menginformasikan hadiah syarat mengirimkan uang kode virtual account penipu informasi pembagian hadiah informasi data pribadi pin kartu debitkredit otp nama kandungdan modu penipuan,06-2024,11,0
rokok kretek aman rokok putih,Hoaks,https://www.kominfo.go.id/content/detail/56971/hoaks-rokok-kretek-lebih-aman-daripada-rokok-putih/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pendaftaran-program-grand-prize-permata-bank.jpg,Viska,beredar unggahan video media sosial facebook mengeklaim rokok rokok indonesia rokok kretek aman rokok putih fakta isu fakta rokok produk asli indonesia fakta rokok kretek mengandung cengkeh bahayanya rokok putih faktanya dilansir turnbackhoaxid kemenk ri mengidentifikasi zat berbahaya rokok kretek asap rokok mengandung tujuh ribu senyawa bersifat toksik racun mutagenik pemicu perubahan kromosom karsinogenik pemicu kanker selengkapnya penjelasan kemenk ri mengidentifikasi zat berbahaya terkandung rokok kretek asap rokok kretek mengandung senyawa toksik mutagenik karsinogenik rokok kretek menghasilkan nikotin tar karbon monoksida menyebabkan penyakit kanker penyakit lambung penyakit liver,06-2024,11,0
